img_name,visibility,exposure,objectness_uncertainty,weighted_variance_sum,weighted_entropy,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls,distortion,label
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425005700_00485_jpg.rf.64911e80fc2bfc8e9fc7b636c669ad9b.jpg,0.25244363,0.029541016,0.002674577,0.000869852,2.282026836,[          1],[          1],,[          1],0.995,0.2985,[    0.55811],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_431854700_00657_jpg.rf.8b5b0060b82b14778db84e03e5b3f55b.jpg,0.381292329,0.043991699,0.016723419,0.000657184,2.260781276,[          1           0],[          1           0],,[          1           0],0.4975,0.34825,[    0.47033],[          3],[          3           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_4406743300_00393_jpg.rf.0b301c625f2b5bd55fc85c548e3f1c5e.jpg,0.312907082,0.034467773,0.003495342,0.055719053,2.284018517,[          0],[          0],,[          0],0.0,0.0,[     0.4137],[          3],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4405230800_01128_jpg.rf.50a17296bbc501b42368f63380e4f71f.jpg,0.028737295,0.002102051,0.003905546,0.016425754,2.282392103,[          0],[          0],,[          0],0.0,0.0,[],[],[          8           8           8           8           8           8           8           8           8           8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_436163100_00010_jpg.rf.d43d51461f4b452fdb1a78ef60694983.jpg,0.344112833,0.046918945,0.013200358,0.002420381,0.758863505,[          0],[          0],,[          0],0.0,0.0,[    0.64636     0.41355     0.31385],[          3           3           3],[          3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4403466500_00019_jpg.rf.9970037cdd499ade3ba69fb69bceaef6.jpg,0.334119456,0.02739502,0.023974737,0.007235945,2.252487891,[          1],[          1],,[          1],0.995,0.796,[    0.71182],[          3],[          3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425005700_00328_jpg.rf.08565d6bc025f20e4c6d075a541564af.jpg,0.211036143,0.014099121,0.003442215,0.001252258,2.28040868,[          1],[          1],,[          1],0.995,0.6965,[    0.50346],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_4406645900_00501_jpg.rf.a02ee0dc05e19d4d573f9d0175ad592e.jpg,0.072206747,0.006574707,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_436164700_01551_jpg.rf.7ea56c09a2970330157619f3e5e9454a.jpg,0.313855531,0.00923584,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425389800_00053_jpg.rf.9a477818d84e9c5b04a01ca743db583b.jpg,0.442955518,0.002905273,0.006510518,7.94329e-05,0.759943337,[          1     0.86767],[          1           1],,[          1      0.9704],0.995,0.44775,[    0.73703     0.65767     0.57088      0.3806],[          1           4           9           9],[          9           4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425502300_01405_jpg.rf.edf933c69e427b92fba5ed86d7dcd95a.jpg,0.335246249,0.003039551,0.008846736,1.52361e-05,0.45469296,[          1],[        0.4],,[    0.45455],0.7,0.18925,[    0.36083     0.26281],[          3           3],[          3           3           3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_4406743300_00699_jpg.rf.2a25027e79e1d534bd8ea6ba2bc5e1da.jpg,0.20226742,0.032614746,0.001711874,0.010235615,2.28495032,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_436184600_00799_jpg.rf.179e11088f78e07d76cd2761ca276849.jpg,0.190488791,0.000288086,0.000580006,0.003038232,2.285538912,[          0],[          0],,[          0],0.0,0.0,[    0.44397     0.34129],[          6           6],[          6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425507000_00925_jpg.rf.d580e850d1eb1ae2d9813980381c7701.jpg,0.39471877,0.006274414,0.003567972,4.46341e-05,2.281494865,[          1],[          1],,[          1],0.995,0.398,[    0.26669],[          3],[          3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_3403399400_01044_jpg.rf.af1229b7afecd61c3eccb40b9d3b5de6.jpg,0.55182041,0.001308594,0.006017603,7.72981e-06,2.275461574,[          1],[          1],,[          1],0.995,0.6965,[    0.71639],[          4],[          4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425640000_00634_jpg.rf.c70ce4241d928f0751213bc6cdc6d39b.jpg,0.176375376,0.00052002,0.003228802,8.62891e-05,0.761454629,[          1           0     0.47226],[          1           0           1],,[          1           0     0.81733],0.663333333,0.331666667,[    0.55518     0.50697     0.47777     0.34974],[          4           9           9           9],[          4           9           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_3437006900_00002_jpg.rf.f4d109bd7fa3a96e0f565e520bca41d6.jpg,0.303788314,0.005024414,0.011171898,0.016617754,2.276269138,[          1],[          1],,[          1],0.995,0.199,[    0.49954     0.31821],[          7           5],[          5],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_3403400800_00948_jpg.rf.2d90adeacee14bfbd2833ad7e31c78e1.jpg,0.019827454,0.002832031,0.006229628,0.003341087,2.273852105,[          1           1],[          1         0.5],,[          1     0.55556],0.8725,0.42325,[    0.31596     0.27819],[          4           6],[          4           6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_4404612700_01306_jpg.rf.9025ec7256f169bb441ec8a114e5b51c.jpg,0.252027166,0.008911133,0.006456831,0.001120914,0.760742895,[          1],[          1],,[          1],0.995,0.0995,[    0.51577     0.38591     0.25274],[          4           9           7],[          9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_SIS001577_00045_jpg.rf.008df16c85acb1779469ad847ff14610.jpg,0.192939056,0.074863281,0.002576472,0.001991482,2.282944148,[          0],[          0],,[          0],0.0,0.0,[    0.36837     0.30352],[          6           6],[          6           6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_4402622500_00378_jpg.rf.5101b4cdcaaa84465ceeb0367adf505a.jpg,0.573740659,0.116938477,0.006728714,0.020955801,2.280347554,[          0],[          0],,[          0],0.0,0.0,[    0.26673],[          8],[          2],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_425613500_00001_jpg.rf.637bbaec1805cce59ea4914e0d452701.jpg,0.313492911,0.099001465,0.004586686,0.000209071,2.27911871,[        0.5],[          1],,[    0.83333],0.4975,0.34825,[    0.43729     0.40752],[          1           1],[          1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_4406645900_00312_jpg.rf.2f2a56a0e2496ac39c39eabcf33813b1.jpg,0.132026998,0.003937988,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_436184600_00779_jpg.rf.98a8649bfd9e697785af037606edeb23.jpg,0.286005307,0.001508789,0.001129719,0.000682144,1.142556125,[          0],[          0],,[          0],0.0,0.0,[    0.39582     0.33284],[          6           6],[          6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425238500_01207_jpg.rf.c0be9c4ae8f2805bd3a28906f9b6058f.jpg,0.006999999,0.000861816,0.007081363,3.72327e-05,1.13982883,[          1           1],[          1           1],,[          1           1],0.995,0.2985,[     0.6524     0.27096],[          4           9],[          4           9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_4406743300_00026_jpg.rf.faeac7f28cbbfd1de97acc273927346d.jpg,0.089382804,0.005258789,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_4406645900_00002_jpg.rf.ce94704875fbbe57aa64e4efa104aeb5.jpg,0.161040338,0.014016113,0.009883179,5.85125e-05,2.269513295,[    0.94351],[          1],,[    0.98817],0.995,0.796,[    0.72025     0.27255],[          1           1],[          1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_4406743300_00003_jpg.rf.c062e184442c5857fabe2f3d4ead3e73.jpg,0.230563965,0.008317871,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          6           6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_3402617100_00119_jpg.rf.9e5dd54d029398960f2a2ef412769861.jpg,0.134285433,0.000744629,0.004580984,0.000100948,2.280217342,[          0           1],[          0           1],,[          0           1],0.4975,0.24875,[    0.27218],[          8],[          8           2],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_SIS001540_00034_jpg.rf.8c4111ef7d837ee09493b87d8fc749b6.jpg,0.466722385,0.001884766,0.006632477,0.001907365,1.141113471,[          1],[          1],,[          1],0.995,0.3735,[    0.59277     0.35902],[          8           8],[          8           8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_424826800_00499_jpg.rf.41cd9bb76d3e7570a1cbee4839968334.jpg,0.077312986,0.00348877,0.006425665,0.002336913,2.278976724,[    0.92513],[          1],,[    0.98407],0.995,0.4975,[    0.61595     0.27946     0.25183],[          7           7           7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_425508100_01624_jpg.rf.a4fe59ecf4699d3dfb028bd60f8a6559.jpg,0.096561846,0.033808594,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          2],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_4406645900_00530_jpg.rf.9ddba09c46165f6b08aee0d528d805f3.jpg,0.25323515,0.016293945,1.0,1.0,2.302585093,[        0.5],[          1],,[    0.83333],0.995,0.597,[    0.27793     0.27179],[          6           6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_3437006500_00033_jpg.rf.91b4ceb847f5750f68756b757b27b205.jpg,0.337700327,0.003510742,0.019599866,4.75132e-05,0.753651965,[          1],[          1],,[          1],0.995,0.802025,[    0.91446     0.77915     0.76202],[          3           3           3],[          3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425502300_01395_jpg.rf.d49521b5e146724b90e6c4b7627805cb.jpg,0.04043151,0.003483887,0.006125824,9.67627e-06,1.13983194,[          1],[        0.5],,[    0.55556],0.75,0.6,[    0.61796     0.58607     0.49057     0.46961],[          4           3           4           4],[          3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_436152900_00524_jpg.rf.c36bccc64179a536bd089d2e227daf6f.jpg,0.150650793,0.003242188,0.002765652,0.011856546,2.285374582,[          0],[          0],,[          0],0.0,0.0,[    0.26424],[          6],[          6           6           6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_4406645900_00009_jpg.rf.295a5c1c864ac66715a55d3e9093dcd2.jpg,0.251877502,0.00276123,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_4404376300_00098_jpg.rf.abd4146a63a6543c2d78d4517ea14026.jpg,0.503490702,0.001008301,0.00467271,0.000160949,2.280417065,[          1],[          1],,[          1],0.995,0.4975,[    0.36412],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_4404374100_01306_jpg.rf.a1c396afce60faa7ef6add888841aab7.jpg,0.184074376,0.003210449,0.002838056,0.001160206,2.282597395,[          1],[          1],,[          1],0.995,0.4975,[    0.30718],[          7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425502300_01403_jpg.rf.58822d2fcc35b37fa5eab476782114d9.jpg,0.388227074,0.00409668,0.007269896,2.01991e-05,0.45521971,[          1],[        0.8],,[    0.83333],0.9,0.52475,[    0.65993     0.65814     0.53794     0.51591],[          3           3           3           3],[          3           3           3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_4404616100_00947_jpg.rf.e07dc5c91c3fa15418e281532e6b1ffc.jpg,0.401653866,0.007998047,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[    0.27491],[          2],[          0],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425503100_00017_jpg.rf.7b0b06b1eec7a64e2be8b1bfaaa6e777.jpg,0.371143212,0.001333008,0.00457959,8.93359e-06,2.279098621,[    0.85746],[          1],,[    0.96782],0.995,0.597,[    0.45993     0.28272],[          4           4],[          4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_3403403800_00910_jpg.rf.8a5992ddf97de2f9147054fd82d7e754.jpg,0.03164482,0.003771973,0.005875246,0.000461442,2.275456507,[          1],[          1],,[          1],0.995,0.796,[    0.45957     0.26286],[          4           9],[          4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4406562900_00687_jpg.rf.b2937aee18ec6eb8c1a510d135a5c987.jpg,0.173867619,0.012705078,0.004815852,0.00033387,2.281618155,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4406772100_00758_jpg.rf.a5874e10663675b8ad638c30f0ffaf79.jpg,0.60808657,0.000952148,0.006695317,4.76153e-05,2.27801974,[          1],[          1],,[          1],0.995,0.597,[    0.54762],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_436164500_01130_jpg.rf.97f048ce077c7e9cb60b530132769398.jpg,0.051486783,0.001455078,0.004012206,6.46245e-05,2.280996772,[          1],[          1],,[          1],0.995,0.796,[    0.73766],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425508400_00141_jpg.rf.e60b119cf91424f2bed4aa8a30f44f1a.jpg,0.150897238,0.000810547,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          2],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_424826800_00502_jpg.rf.2a1de9784445d64524df3e280f6ed7e1.jpg,0.064877303,0.003371582,0.005013817,0.004774147,1.140937903,[          0],[          0],,[          0],0.0,0.0,[],[],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_4406743300_00413_jpg.rf.a4ae58edc87036ba5aecd0496e1f8f02.jpg,0.277029432,0.037109375,0.002388486,0.032464132,2.282499361,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_3403406000_00825_jpg.rf.04bb7ca8f17605ca4895d7368948c5b3.jpg,0.376671335,0.001384277,0.00574969,0.000681398,2.275512017,[          0           1],[          0           1],,[          0           1],0.4975,0.398,[     0.5025     0.34383     0.31727],[          4           1           3],[          4           1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4406772100_00003_jpg.rf.4a4cbe4fccc7eaed866f9d1bd304eaba.jpg,0.520997784,0.002248535,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425614600_00406_jpg.rf.aa24812a0a351c50c0f318aa2865559d.jpg,0.140959825,0.001582031,0.00726421,0.001768095,2.274242541,[          1],[          1],,[          1],0.995,0.398,[    0.75843],[          7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_SIS001533_00164_jpg.rf.82cba4c4cc2b9c2a6f9f83c279d39806.jpg,0.05554359,0.008881836,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_3436814000_00016_jpg.rf.7cd92139272dd3fc3754e30a018d5245.jpg,0.05299372,0.006694336,0.002421829,0.00379404,0.76135986,[          0],[          0],,[          0],0.0,0.0,[    0.32535     0.26782],[          7           7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425614700_00001_jpg.rf.7ac4a4ad55453c7d4a5525e5d9bb745d.jpg,0.010741391,0.006225586,0.002445414,0.000146525,1.14194324,[        0.5           1],[          1           1],,[    0.83333           1],0.74625,0.174125,[    0.56246     0.50197     0.49812],[          4           9           4],[          4           9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_4406743300_00480_jpg.rf.7e73889d25b0e011bea444ea011663b8.jpg,0.368833642,0.067915039,0.000141248,0.00591094,2.287342817,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_424825700_00001_jpg.rf.a3d98da1f3039af0f0cc44881fb05703.jpg,0.31878903,0.053942871,0.003619033,0.00269719,2.281030813,[          1],[          1],,[          1],0.995,0.796,[    0.55635],[          1],[          1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_3437011100_00683_jpg.rf.393650a7527a299b6f6213ba8a6b6d29.jpg,0.05105581,0.011992188,0.008745908,1.79529e-05,2.273891909,[          1],[          1],,[          1],0.995,0.4975,[    0.38183],[          3],[          3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_3436814000_00684_jpg.rf.1e8028b03df59f990176276728c372e8.jpg,0.002556207,0.010727539,0.000853993,0.005533908,2.285979195,[          1],[          1],,[          1],0.995,0.398,[    0.41936],[          7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_4406645900_00815_jpg.rf.20ab421221ae949d182470d13ffb1d28.jpg,0.189453622,0.016689453,0.002927692,7.23053e-05,2.2836281,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_07_4406645900_00657_jpg.rf.cc96a1870b1892fcfeeec1a7394281a8.jpg,0.165104016,0.01671875,0.000657341,0.00015672,2.286388984,[          0],[          0],,[          0],0.0,0.0,[],[],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_425503400_00052_jpg.rf.f41e0f726b6b0bb731cf2cd7da8fe8f7.jpg,0.044397975,0.011015625,0.004952319,7.63616e-05,2.278239229,[    0.85265],[          1],,[    0.96659],0.995,0.6965,[     0.6315      0.4587      0.3203],[          1           1           9],[          1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_3436813700_00794_jpg.rf.ea5d053f9ee3ada698ed5129c1c71968.jpg,0.334967717,0.051647949,0.013926529,0.000549661,2.26277618,[          1],[          1],,[          1],0.995,0.6965,[    0.74454],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_4406772100_00305_jpg.rf.7f212629343cbe3b7d9789f5ec896551.jpg,0.191622103,0.003288574,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[    0.30564],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_4405229800_01204_jpg.rf.833bbcecd2292bf1a8e1d680cace41e2.jpg,0.218093777,0.027700195,0.003003105,0.004486208,1.141735253,[          1],[          1],,[          1],0.995,0.597,[    0.30387     0.29812],[          9           3],[          9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425613600_00582_jpg.rf.789f1f3e27b8791e4a54d828c855bbbc.jpg,0.068034862,0.001340332,0.003187359,0.000107443,1.141293284,[        0.5           1],[          1           1],,[    0.83333           1],0.995,0.4975,[    0.72186     0.67049      0.3661],[          4           4           9],[          4           9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_425505900_00054_jpg.rf.471b799fda6e1979c8113b67c11aa239.jpg,0.009548013,0.002233887,0.004381383,8.62152e-05,0.760935276,[          1         0.5],[          1           1],,[          1     0.83333],0.74625,0.14925,[    0.56236     0.54123      0.4999],[          9           9           4],[          4           9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_4406772100_00001_jpg.rf.776b68ef0b67139dffbc608fcccf22a1.jpg,0.234041475,0.023508301,0.009323311,0.000129915,0.759265045,[          1     0.43031],[          1           1],,[          1     0.79065],0.995,0.323375,[    0.68335     0.43378      0.4299     0.31865     0.25961],[          1           9           9           9           9],[          9           1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425005700_00466_jpg.rf.dc0c06832b5f4c97662773cb1e7563ce.jpg,0.222018135,0.01380127,0.003028009,0.000474042,2.282130874,[          1],[          1],,[          1],0.995,0.398,[    0.56547],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425502700_00017_jpg.rf.fef21f512be4e02fa8debb2f6d9a45c6.jpg,0.031142844,0.003605957,0.007153758,0.00135911,1.139773758,[          1     0.85034],[          1           1],,[          1       0.966],0.995,0.4975,[    0.77587     0.51683     0.34858],[          4           9           9],[          4           9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425382400_00001_jpg.rf.cea3ae1a62ce041344ca428dc4574b09.jpg,0.14899772,0.040939941,0.0034518,0.000574352,1.14151025,[          1           1],[          1           1],,[          1           1],0.995,0.64675,[     0.5322      0.3131],[          1           9],[          9           1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425508700_01045_jpg.rf.7988b556e939f82c84b12e6cb45eee9b.jpg,0.274776874,0.005100098,0.001225867,0.01520211,2.284309645,[          1],[          1],,[          1],0.995,0.4975,[    0.28879],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_4406562900_00002_jpg.rf.e8009115cada894b44281fb5f3970777.jpg,0.456405069,0.006381836,0.005418614,0.00036098,1.139634828,[          0           1],[          0           1],,[          0           1],0.4975,0.34825,[    0.69258     0.32492],[          4           6],[          4           3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_04_432220200_00001_jpg.rf.6c188faa1b30b60198943cf5747c240a.jpg,0.171045264,0.090471191,0.002967489,3.02859e-05,1.141002276,[          1],[          1],,[          1],0.995,0.0995,[    0.57001],[          9],[          9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_425504900_00057_jpg.rf.df45f65c14abad08d25041fa904b7ca3.jpg,0.633791035,0.00767334,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          2],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_4406743300_00405_jpg.rf.a135cabe4e247d3757af6dc80524735d.jpg,0.345587368,0.050588379,0.006428485,0.009424497,2.284554465,[          1],[          1],,[          1],0.995,0.2985,[    0.32108],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425005700_00317_jpg.rf.03b2fc531c06b512a3ee1d3911d49b7f.jpg,0.139946978,0.027780762,0.003032913,0.001722142,2.281595459,[          1],[          1],,[          1],0.995,0.6965,[    0.56328],[          6],[          6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_432220200_00001_jpg.rf.2f415ffd7757c26d09880674416f6a26.jpg,0.164739647,0.000578613,0.001173851,0.020429548,2.284873667,[          1],[          1],,[          1],0.995,0.398,[    0.57807],[          9],[          9],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_424826800_00497_jpg.rf.362c31803a6f4693141f511a6fd92d2f.jpg,0.043436601,0.003835449,0.006396973,0.001971423,2.277988195,[    0.76772],[          1],,[    0.94294],0.995,0.597,[    0.39539     0.28551     0.28113],[          7           7           7],[          7],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_05_425505100_00052_jpg.rf.8d1242a4fc5e04e484bfd49aef9a21e4.jpg,0.048548367,0.011418457,0.004047484,0.000106476,2.279440214,[          1],[          1],,[          1],0.995,0.597,[    0.41366],[          1],[          1],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425000300_00520_jpg.rf.36e33d07bbaade4e2123cba0551aa8b9.jpg,0.056193935,0.03001709,0.011653597,0.00063109,2.263241511,[          1],[          1],,[          1],0.995,0.4975,[    0.49551],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_424995500_00255_jpg.rf.bf23e989667e243e4ce782b35b380588.jpg,0.399121264,0.089221191,0.011130955,0.001264294,2.263942038,[          1],[          1],,[          1],0.995,0.6965,[    0.66486],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_425507000_00919_jpg.rf.fcbeef9000f32c9a6d212bd839605390.jpg,0.278941545,0.005063477,0.006559983,0.003591115,2.277840689,[          1],[          1],,[          1],0.995,0.6965,[    0.74473],[          3],[          3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_03_425613600_00582_jpg.rf.0f2038ccf4141af254eb60564a5f03bd.jpg,0.478838506,0.00128418,0.006963322,3.09061e-05,1.139972083,[          1],[          1],,[          1],0.995,0.8955,[    0.68411     0.25528],[          4           9],[          4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_06_3403399500_00887_jpg.rf.d5d15e7787fc5c2aaf376bbad0860fff.jpg,0.524406752,0.001374512,0.005213367,6.69424e-06,2.27615503,[          1],[          1],,[          1],0.995,0.4975,[    0.27433],[          4],[          4],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425244300_00309_jpg.rf.1c4c65611250d2fb235fa5e215d4c128.jpg,0.529809923,0.051269531,0.009784095,0.001866386,2.262910181,[          1],[          1],,[          1],0.995,0.597,[    0.89587],[          8],[          8],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_01_425637800_00891_jpg.rf.3a2ccaf6b15b965f8df429b56c98227e.jpg,0.217174516,0.023254395,0.011459793,0.001586359,1.139501695,[          1           0           1],[          1           0           1],,[          1           0           1],0.663333333,0.4975,[    0.42973     0.30625       0.301],[          1           8           9],[          1           9           6           6],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_08_3437011100_00694_jpg.rf.1b860c1eee6e7db67e33aeb95cbda7a8.jpg,0.061728486,0.02,1.0,1.0,2.302585093,[          0],[          0],,[          0],0.0,0.0,[],[],[          3           3           3],GC10-DET,0.0
/Data4/student_zhihan_data/data/GC10-DET/train/images/img_02_436153600_00691_jpg.rf.a621ea0a8f28cdce797fe42107fc8dcd.jpg,0.181759284,0.002229004,0.000903174,0.000831764,2.285206656,[          1],[          1],,[          1],0.995,0.398,[    0.49967],[          6],[          6],GC10-DET,0.0
