img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls,visibility,exposure,objectness_uncertainty,weighted_variance_sum,weighted_entropy
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_4406743300_00475_jpg.rf.cbb17b1613752d938c0b919880db6c74.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.31317     0.27943],[          6           9],[          6],0.4244756502164614,0.27580810546875,0.0040774876,0.0005503151451368,0.0974058111958965
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_3436813700_00321_jpg.rf.a2aa41eb9c661d396034776837f8af21.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8],0.054346644176806,0.27639892578125,0.0034808596,0.0031459530791641,0.1727662080232008
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_05_4406743300_00507_jpg.rf.edd6ef5091389130dea46c1bbcedacfa.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.30535],[          6],[          6],0.4311690878466643,0.23899169921875,0.0071042404,0.0009503561805211,0.0959166959247204
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_3402616900_00001_jpg.rf.8a88102c40f5ec42f76d0cee1e2fae7d.jpg,[          0           0     0.85339],[          0           0           1],[          0           0      0.9209],[          0           0     0.96678],0.3316666666666666,0.0663333333333333,[    0.55352     0.45304     0.40136     0.28034],[          7           9           7           9],[          9           5           4],0.3753471669625186,0.2568310546875,0.00144267,3.944049084893384e-05,0.1014513454355445
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_435974600_00220_jpg.rf.300a6f692db45696d09a026b40f4070e.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3],0.0487923637624509,0.23611572265625,0.0008419873,0.0003901667682334,0.0992308259010315
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00201_jpg.rf.d09b4219e5333345ca9d5415045133fc.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.49395     0.46657],[          7           7],[          6],0.2330375546591089,0.27472412109375,0.01088204,0.0004770257657018,0.1011309577027956
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_3436814000_00011_jpg.rf.fa7a9baa1c7b041f0189ed06fe7c138b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.46457      0.3542],[          9           7],[          7],0.257235085538934,0.30141845703125,0.0018542869,0.0045335093568183,0.1035270917415618
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_3403404000_00928_jpg.rf.df8508e1bd685000c95a0a08c66c0b97.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.36704],[          9],[          9],0.172973126236754,0.3682421875,0.0035309985,0.0012052980487169,0.1043321284423457
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_05_425614700_00001_jpg.rf.db79a5131c5eed770ca9226f083b3b08.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.27581     0.25365],[          1           7],[          1           9],0.0026643063696008,0.11316162109375,0.012107686,0.015483937672925,0.271468640915431
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_3402618000_00002_jpg.rf.d6609cfde33420b8cf3f5857f50d8e2c.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7],0.4135826417674947,0.543857421875,0.012354359,0.003110319148745,0.1038170257707437
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_4402623300_00034_jpg.rf.34551b07ffc059cb3bc752ee6cbed63b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2],0.0536437321514064,0.29654052734375,0.0008504181,4.095753714257929e-05,0.0995880496501922
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_425508600_00684_jpg.rf.6efdd89c6075379e75f1f9f8445896b4.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8],0.0003677905568087,0.36919189453125,0.0042340513,0.0033151555559213,0.1018860369069235
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_424714400_00001_jpg.rf.8953ff6428eff377894ae67df57336bf.jpg,[          0           0           1           0],[          0           0           1           0],[          0           0           1           0],[          0           0           1           0],0.24875,0.1243749999999999,[    0.66836     0.42632     0.27806     0.26016],[          4           6           9           7],[          4           9           0           3],0.2788463216209731,0.2397314453125,0.0063566547,0.0003593140910115,0.1004236382134377
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436184600_00774_jpg.rf.d27e16845de256caa0a62c89b290d922.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.37131468994811,0.25596435546875,0.00059020054,0.0059865765467423,0.2489801862587531
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_425503600_00053_jpg.rf.4e0005d89ff1d2fa788311d13a51abb9.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.04975,[    0.38462     0.33541      0.2669],[          6           6           9],[          1           9],0.2995850187221041,0.24534423828125,0.005662036,0.0017743988971734,0.0989833518998564
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_4406743300_00052_jpg.rf.4c3b6c954c4d0ccf25f4d188cbbfc0a9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.36941     0.29689      0.2708     0.26455],[          6           6           6           6],[          6],0.0980878150779308,0.34560791015625,0.009165807,0.0008550981102871,0.0993705238898595
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_3402617700_00653_jpg.rf.1ef43702aa0df6d62596b17eda5e42c7.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.27899],[          6],[          2           8],0.4581642933853383,0.2320703125,0.0007141154,0.0131673999510614,0.2017928691452773
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_3402617800_00047_jpg.rf.0c90a1386795442822afbd2cb6a841ce.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8],0.385812809348277,0.25123291015625,0.003948047,0.0,0.0853332114219665
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436153600_00681_jpg.rf.09d712baef2da3a60301a30633d4af09.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.1134354571643195,0.295546875,0.0030480747,0.0022840864759692,0.2484236769378185
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00555_jpg.rf.e1a20fb84e9af76157c2685f2d822bfe.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.5448],[          6],[          6],0.5398136548175385,0.2235986328125,0.009843214,0.0010957255648323,0.247293842335542
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_424992500_00525_jpg.rf.fb66d73109444570f4689d23c788fefa.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          8           6],0.0818881368990239,0.268310546875,0.00018061137,0.004275057148978,0.2675975654274225
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425392100_00662_jpg.rf.d0c1dddee827171d5750f200f08e5974.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.78238     0.30599     0.30179     0.28541],[          5           9           5           5],[          8],0.5063504693064187,0.1485400390625,0.0077020684,0.0002959295716569,0.129408118037801
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_4406645900_00894_jpg.rf.02587c13be3bc67641ff87d1eb5064fa.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.34509     0.29301],[          3           7],[          6],0.0476598839153223,0.24666748046875,0.010712376,0.0035349838607627,0.0990319102505842
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_4406645900_00678_jpg.rf.eab2402da33d0122e4f3fee31afe6758.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.50993],[          3],[          6],0.4463871694702246,0.1227099609375,0.0136933355,0.0021218936796382,0.2732497533353475
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_SIS001533_00036_jpg.rf.5058fdd17f4e2cf7c4ab8e5eafa02603.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6],0.2423650010230904,0.149833984375,0.0005857995,0.0,0.1086846268177032
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_425644200_00680_jpg.rf.54c4d1780f76c69d459aaf11e72b6650.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.2985,[    0.57206],[          4],[          4           6],0.47907737720243,0.31948486328125,0.0069565442,0.0001812827234731,0.1648154846832077
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_425503800_00052_jpg.rf.f3dd6fbb17863c108c3447422f572507.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.39431     0.38096     0.34449     0.34402],[          3           3           7           9],[          1],0.186037200816746,0.21507080078125,0.0067620515,0.0011098650667311,0.1031046642570823
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_425100400_00088_jpg.rf.89157cf4860bf5924950996b646f1cba.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3],0.526013681035727,0.18873291015625,0.0018055526,0.0035877241087331,0.2614269056780771
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_425390900_00111_jpg.rf.a675c597d559b8d66ab4abce3c4e5277.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3706],[          6],[          3           3           3           3],0.0191988226914696,0.24019775390625,0.0032339955,0.0061182850703071,0.2467596454892394
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436152900_00547_jpg.rf.4318185adf6ae9ebf38c5e2787cfe3e9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.0036226291219078,0.29422119140625,0.00688532,0.0021513080223485,0.1000782231092453
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_3436814000_00007_jpg.rf.86db99613a244e14390a572474d89841.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7],0.2280780765114064,0.31574951171875,0.0017226363,0.0013650406879638,0.1016950250523431
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_4402842500_01043_jpg.rf.69416faaef5d57c368649059aab2fce5.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.30564     0.29895],[          1           3],[          1],0.043375496919525,0.196533203125,0.018269306,0.0162175066087801,0.2826538676134683
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_425505000_00018_jpg.rf.583902c8b3cd56b263fc585c7193c1a5.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.44775,[    0.50184     0.25102],[          9           4],[          4           9],0.1163956991200337,0.26039306640625,0.006278261,5.6153595424566005e-05,0.0997492860312235
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_3436813700_00307_jpg.rf.c085fb0f135c1174012545973d20af4f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.30409],[          9],[          8],0.0184735688946728,0.31011962890625,0.0028086007,0.003075582631709,0.1068225263666797
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_425508700_00363_jpg.rf.721347e3b79f519725ee5289bbf97edc.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.4267     0.41656     0.33773     0.25686],[          7           7           7           7],[          2],0.3336336816636547,0.16536865234375,0.0005459876,0.0009380484777372,0.0999180381546417
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_424992500_00674_jpg.rf.807c0c6e51ea5e5652b1e35d60435eca.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.29457],[          6],[          8],0.0646106361224469,0.27471435546875,0.0013793252,0.0001847986851893,0.1029098239541053
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_425502200_00054_jpg.rf.2d48915a28535457ee003a4ce62eafef.jpg,[    0.65557],[          1],[    0.79195],[    0.90491],0.995,0.199,[    0.33939     0.26666],[          9           9],[          9],0.2631386669690773,0.29244873046875,0.0050407,0.0014701121577532,0.0983092016960862
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00453_jpg.rf.9761dca07cdf96d3fbd0f7d0d4aad403.jpg,[          1],[          1],[          1],[          1],0.995,0.0995,[    0.28889],[          6],[          6],0.1336765864240952,0.2025439453125,0.014174655,0.0009960276646741,0.1097441030403688
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_4406743300_00041_jpg.rf.85756c07963f7f34a4480e677c22dfc6.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.1407984933509931,0.36657470703125,0.0013977302,0.001277365622324,0.2837798371911049
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436153600_00692_jpg.rf.fed8577bb99a3f296c643ebeec56ae60.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.30877     0.30447     0.29786],[          6           6           6],[          6],0.3559496200735436,0.30982177734375,0.0012443146,0.0003857049850466,0.1243059541781743
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00327_jpg.rf.a264bc3855c5d4fd318926bb51c19dab.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.43576],[          6],[          6],0.4569187971438041,0.22354736328125,0.010621928,0.0013984905053803,0.2322581392346006
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_4406645900_00566_jpg.rf.55077a65cd5b330d408134556d4aeefa.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.074049890780496,0.32536865234375,0.008687305,0.0032219573733065,0.0954986724555492
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_4404374100_01350_jpg.rf.9e1d1e5513003caa4ff960ea2dd68212.jpg,[        0.5],[          1],[    0.66667],[    0.83333],0.4975,0.04975,[     0.4773     0.25608],[          7           7],[          7],0.2679111305159445,0.4039111328125,0.0039647548,0.0233927061465062,0.2740934658795594
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_4406743300_00461_jpg.rf.519f67b1b46527e288ec71230a5945c7.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.48871     0.44382     0.41651     0.27765],[          7           6           7           7],[          6],0.4879421108212483,0.2134228515625,0.015704846,0.0034877882349302,0.25453879442593
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_425503200_00019_jpg.rf.9e775acc68e9543232b7c84238746d12.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.4497],[          6],[          2],0.4920742127922058,0.39604736328125,0.0069508655,0.0010435766415351,0.1079260480470127
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_4406743300_00649_jpg.rf.fd9794d7a0f1d9da22526814fd9ec601.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3837],[          6],[          6],0.4161923281269029,0.2605517578125,0.0021896346,0.0004721776279663,0.1015719472519282
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_4406743300_00429_jpg.rf.79f4cdd985d80134e8e6d20adae3d381.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.91101     0.54917     0.47869     0.30934],[          3           6           3           3],[          6],0.0233023359427604,0.20810791015625,0.018789407,0.0014701115948247,0.0992351494104533
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_4406645900_00716_jpg.rf.7f47eb4f0e3ce39dc9fd725330e8acca.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6],0.0860223408794711,0.29339599609375,0.001537122,0.0101838547796852,0.2542001394961113
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00195_jpg.rf.71eaa3e9f72b11d1668e17c446006f14.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.42546     0.40374],[          6           3],[          6],0.5373462635518939,0.2676123046875,0.0104401205,0.000656384077245,0.1011339760522047
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436153600_00705_jpg.rf.52769831dfcaaed7484e9344e1ec0970.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.36306     0.29508],[          6           6],[          6],0.352711287918763,0.33134033203125,0.003959038,0.0001168043788482,0.1009627497196197
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_05_4406743300_00390_jpg.rf.80880d28e5931b1b1d3fbd91789b94cc.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.0664011116571005,0.256416015625,0.005843305,0.0005811706531092,0.1005346753412769
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_4404580600_00527_jpg.rf.e9c24823c24000c3df5c8d4468fa3960.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6],0.0418165171908921,0.27431884765625,0.00012139978,0.0,0.2728854715824127
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_4406772100_00602_jpg.rf.9329d875c75b7070bc94d989dcae3974.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.36974     0.31866     0.28918],[          7           7           7],[          8],0.3059429981142784,0.16982421875,0.010966734,0.0005790163501129,0.1012399221812309
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_436068600_00001_jpg.rf.a3b5b92538661601e3580b1f63fa1fe1.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.34825,[    0.67788],[          4],[          9           4],0.0250536861313575,0.12832275390625,0.0066242386,0.0004236524374518,0.0995762315024771
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_05_425502600_00052_jpg.rf.00ba4b822f14ebfe9e6f527a5ffdd5f0.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.53356     0.35349],[          1           7],[          1],0.0180025494225337,0.17007080078125,0.0045735193,0.0012765499763066,0.1220935603586758
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_4406772100_00002_jpg.rf.4e06f23bdedbd8c1d534369a0c9df5a6.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.199,[    0.33488     0.29172],[          7           9],[          9           1],0.3243477841616337,0.1597265625,0.0018140083,0.0005923319242626,0.0990901286897508
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_424826800_00500_jpg.rf.cc124ebbea3b417653cb7885511d7203.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.46244     0.44209     0.31006     0.26606],[          9           9           7           7],[          7],0.0150282160055377,0.16543212890625,0.001445816,0.0308095607018147,0.2332180178648716
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00233_jpg.rf.3028f7e6a4200c828bb92303f2afc8d3.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.1626100142581071,0.22015869140625,0.011325973,0.0010134133547283,0.0975416583758898
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_425637500_00001_jpg.rf.a94f8edf26e75a939fabc6cb7ab7f575.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.31892     0.26159],[          9           7],[          9],0.3986536577342124,0.18735595703125,0.0015254685,0.0005443171674452,0.1011103569511874
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_4402851700_00985_jpg.rf.8418903284e9af64cac7d57f946b6634.jpg,[          0           0           1],[          0           0           1],[          0           0           1],[          0           0           1],0.3316666666666666,0.0994999999999999,[    0.57875],[          9],[          9           4           6],0.4238049038437398,0.354794921875,0.0019475216,0.0039681332663779,0.2642548407117526
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_425380900_00001_jpg.rf.e624c9bac4c52c864eca86fe216b173d.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.41342],[          9],[          9],0.1919641511778829,0.360634765625,0.0025748927,0.0011628497431458,0.0952648584418285
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_4403068300_01280_jpg.rf.26c56d2e141d14b605fd845aa1ede116.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.42448],[          9],[          4],0.4659206059684855,0.3203857421875,0.006510081,0.0002328476141289,0.0870761531899556
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436153600_00695_jpg.rf.f3a708ae4faba81a2370b3a4be5f4991.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.35235     0.26194],[          6           6],[          6],0.1458304799107508,0.31494873046875,0.0045283586,0.0023814869273337,0.2531303763389587
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_03_436152900_00530_jpg.rf.dd2cff87617073ed89d29299cd2e6192.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.37633],[          7],[          6           6           3],0.0518235897845204,0.1686962890625,0.004101373,0.0004992687856987,0.1004514437019825
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00322_jpg.rf.5a100c10975739348aff46fa89c0fa58.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.25017],[          6],[          6],0.4562126168352336,0.20806884765625,0.0041146544,0.0007744753357275,0.0976275421253272
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_424798500_00304_jpg.rf.a4437d6b6c88c8b19e177f2baec8e571.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8],0.013268896736599,0.1759521484375,0.005692704,0.0010056842884847,0.1513469716093756
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_425506600_00054_jpg.rf.882e28136579e3820b5e6cce3975eb97.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.52629     0.29278],[          9           6],[          4           9],0.1059454239201146,0.17682373046875,0.005848355,0.000244966519662,0.096267202761575
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425243200_00439_jpg.rf.1b03e41158a8d2c2e23f79746a1af7d2.jpg,[    0.85286],[          1],[    0.92059],[    0.96665],0.995,0.398,[    0.54426     0.37175],[          6           6],[          6],0.2898336668115233,0.2158203125,0.008765905,0.0007937330383996,0.0971311648062297
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425005700_00404_jpg.rf.9aa3580f1c53b68437404757dc3fe924.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6],0.4744244299064155,0.237177734375,0.0108569255,0.0003596976651161,0.10326553913809
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_SIS001522_00036_jpg.rf.cb241c23de2ee2064c3ab1c6d3b91980.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6],0.0541267193259932,0.40951416015625,0.0071350173,0.0009051778893478,0.1015191328809375
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_425005700_00169_jpg.rf.cc0f7d81b27bb502bab35f0a186657ec.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.36663     0.28342],[          6           6],[          6],0.0982366848810533,0.2644677734375,0.0059591024,0.0005201137474183,0.0980859708644095
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_425508300_00054_jpg.rf.a675ec555ddc3670bf308f8bf9a7f839.jpg,[        0.5           1],[          1           1],[    0.66667           1],[    0.83333           1],0.995,0.34825,[    0.63507     0.32479     0.31444     0.25442],[          4           4           9           7],[          4           9],0.3769004077019258,0.239443359375,0.0051009688,3.345972647093731e-05,0.0996889690476953
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_04_3402617700_00395_jpg.rf.6eb1174b43b6942a90d55f23805ceae1.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3],0.0522314372117934,0.1842724609375,0.005030283,0.0008870640868124,0.1126324642609128
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_06_3403334000_00839_jpg.rf.38782d71a638688663f2382ff70757a0.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          4           9],0.4017370574788209,0.5627392578125,0.001975417,0.0043922830638205,0.1013109476855306
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_02_436153300_00001_jpg.rf.cd5f7565e580e531ba325885ac446e30.jpg,[          0           0      0.8755],[          0           0           1],[          0           0     0.93362],[          0           0     0.97234],0.3316666666666666,0.1658333333333333,[    0.47891     0.27618     0.25801],[          9           9           9],[          9           1           3],0.1152562091503267,0.28588134765625,0.0013465622,0.0014502683615994,0.2478427510470786
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_425508400_00969_jpg.rf.b8e08f003a6e87d19b163e4146ce6478.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2           2],0.4425436360384457,0.13100830078125,0.0022077875,0.0010081427489746,0.1067183711944204
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_07_3403335500_00710_jpg.rf.2e7d8f85ef390175e623aff6656205ef.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.31975],[          9],[          9],0.1725684066225583,0.39836669921875,0.002186302,0.0059723006420866,0.2567373223751453
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425006100_00947_jpg.rf.7203fdcbf41aba96ec8600d1440d31a9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.52487],[          9],[          1],0.0865634639605946,0.25368408203125,0.005051408,0.0055139162977487,0.2478176821685566
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_425391700_00185_jpg.rf.83fc59d1d943bc89719e85cb4841e56b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3],0.077653896703609,0.0996435546875,0.0066354447,0.0010665421942075,0.1105581110384729
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_05_436068100_00002_jpg.rf.562478a84c103a9ab393a21c61cf41eb.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.2638],[          3],[          1],0.0574464665567905,0.30059814453125,0.013362863,0.0010237788426197,0.1062581287687109
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425000300_00630_jpg.rf.12001adc8b86faf88a47b6aa6f321b91.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8],0.4351552779223784,0.09832275390625,0.0064225793,0.0003686248075889,0.129255658014367
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_01_425243600_00631_jpg.rf.0d54909f697052f6d9d32d59ef41d44f.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.27707],[          7],[          8           6],0.091514280527155,0.20214599609375,0.005000535,0.0004953224513787,0.1012876515991085
/Data4/student_zhihan_data/data/GC10-DET_Sharpen_10/test/images/img_08_425504800_00052_jpg.rf.d9a7dabae93b5b199eb1d3094bce8a42.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.50479     0.39611      0.3762],[          3           6           7],[          1],0.1501211083720195,0.21818359375,0.0058697048,0.0018458671574163,0.1693422317293746
