,img_name,p,r,f1,f2,ap_50,ap_50_95,conf,pred_cls,target_cls
1741,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_4406743300_00649_jpg.rf.fd9794d7a0f1d9da22526814fd9ec601.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1742,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_4406743300_00429_jpg.rf.79f4cdd985d80134e8e6d20adae3d381.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3053],[          6],[          6]
1743,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_4406645900_00716_jpg.rf.7f47eb4f0e3ce39dc9fd725330e8acca.jpg,[          1],[        0.5],[    0.66667],[    0.55556],0.75,0.375,[    0.38913],[          6],[          6           6]
1744,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00195_jpg.rf.71eaa3e9f72b11d1668e17c446006f14.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1745,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_436153600_00705_jpg.rf.52769831dfcaaed7484e9344e1ec0970.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1746,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_05_4406743300_00390_jpg.rf.80880d28e5931b1b1d3fbd91789b94cc.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.27258],[          6],[          6]
1747,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_4404580600_00527_jpg.rf.e9c24823c24000c3df5c8d4468fa3960.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6           6]
1748,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_4406772100_00602_jpg.rf.9329d875c75b7070bc94d989dcae3974.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1749,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_436068600_00001_jpg.rf.a3b5b92538661601e3580b1f63fa1fe1.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.34825,[    0.41733      0.3853],[          4           9],[          9           4]
1750,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_05_425502600_00052_jpg.rf.00ba4b822f14ebfe9e6f527a5ffdd5f0.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.65716],[          1],[          1]
1751,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_4406772100_00002_jpg.rf.4e06f23bdedbd8c1d534369a0c9df5a6.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.54725,[    0.53301     0.30318],[          9           1],[          9           1]
1752,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_424826800_00500_jpg.rf.cc124ebbea3b417653cb7885511d7203.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.56197],[          7],[          7]
1753,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00233_jpg.rf.3028f7e6a4200c828bb92303f2afc8d3.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1754,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_425637500_00001_jpg.rf.a94f8edf26e75a939fabc6cb7ab7f575.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.40459],[          9],[          9]
1755,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_4402851700_00985_jpg.rf.8418903284e9af64cac7d57f946b6634.jpg,[        0.5           0         0.5],[          1           0           1],[    0.66667           0     0.66667],[    0.83333           0     0.83333],0.6633333333333333,0.24875,[    0.51633     0.32467     0.26214     0.25684],[          9           9           4           4],[          9           4           6]
1756,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_425380900_00001_jpg.rf.e624c9bac4c52c864eca86fe216b173d.jpg,[          1],[          1],[          1],[          1],0.995,0.796,[    0.64345     0.36626],[          1           9],[          9]
1757,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_4403068300_01280_jpg.rf.26c56d2e141d14b605fd845aa1ede116.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[     0.6792     0.45621],[          4           9],[          4]
1758,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_425507000_00876_jpg.rf.1ec5ad8bef3b7b86ac397b29f231e8ee.jpg,[    0.53916],[          1],[    0.70059],[    0.85401],0.995,0.4974999999999999,[    0.47532      0.4201],[          3           3],[          3]
1759,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_436153600_00695_jpg.rf.f3a708ae4faba81a2370b3a4be5f4991.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1760,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_436152900_00530_jpg.rf.dd2cff87617073ed89d29299cd2e6192.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          6           6           3]
1761,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00322_jpg.rf.5a100c10975739348aff46fa89c0fa58.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1762,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_424798500_00304_jpg.rf.a4437d6b6c88c8b19e177f2baec8e571.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1763,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_425506600_00054_jpg.rf.882e28136579e3820b5e6cce3975eb97.jpg,[        0.5           1],[          1           1],[    0.66667           1],[    0.83333           1],0.995,0.597,[    0.67956     0.56769     0.36986],[          4           4           9],[          4           9]
1764,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425243200_00439_jpg.rf.1b03e41158a8d2c2e23f79746a1af7d2.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1765,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00404_jpg.rf.9aa3580f1c53b68437404757dc3fe924.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1766,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_SIS001522_00036_jpg.rf.cb241c23de2ee2064c3ab1c6d3b91980.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[     0.3819     0.35747     0.30585     0.26987],[          6           6           6           6],[          6           6]
1767,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_425005700_00169_jpg.rf.cc0f7d81b27bb502bab35f0a186657ec.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1768,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_425508300_00054_jpg.rf.a675ec555ddc3670bf308f8bf9a7f839.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.04975,[    0.30705     0.25183],[          9           1],[          4           9]
1769,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_3402617700_00395_jpg.rf.6eb1174b43b6942a90d55f23805ceae1.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.34229],[          8],[          3]
1770,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_3403334000_00839_jpg.rf.38782d71a638688663f2382ff70757a0.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[    0.51484     0.40339     0.32053],[          3           4           9],[          4           9]
1771,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_3402617100_00131_jpg.rf.e0698f0de79c1c5bba28f70a23cd19a8.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2]
1772,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_436153300_00001_jpg.rf.cd5f7565e580e531ba325885ac446e30.jpg,[          0           0           1],[          0           0           1],[          0           0           1],[          0           0           1],0.3316666666666666,0.0663333333333333,[    0.41146       0.267],[          9           1],[          9           1           3]
1773,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_425508400_00969_jpg.rf.b8e08f003a6e87d19b163e4146ce6478.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2           2           2]
1774,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_3403335500_00710_jpg.rf.2e7d8f85ef390175e623aff6656205ef.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.40578],[          9],[          9]
1775,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425006100_00947_jpg.rf.7203fdcbf41aba96ec8600d1440d31a9.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.55951     0.42662],[          9           1],[          1]
1776,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_425391700_00185_jpg.rf.83fc59d1d943bc89719e85cb4841e56b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3]
1777,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_05_436068100_00002_jpg.rf.562478a84c103a9ab393a21c61cf41eb.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.28604],[          1],[          1]
1778,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425000300_00630_jpg.rf.12001adc8b86faf88a47b6aa6f321b91.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1779,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425243600_00631_jpg.rf.0d54909f697052f6d9d32d59ef41d44f.jpg,[          0     0.61187],[          0           1],[          0     0.75921],[          0     0.88742],0.4975,0.2487499999999999,[    0.47454     0.40998],[          8           8],[          8           6]
1780,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_425504800_00052_jpg.rf.d9a7dabae93b5b199eb1d3094bce8a42.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.84703],[          1],[          1]
1781,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_4402719100_00026_jpg.rf.774e9d21bf440af9baf3192318c10e19.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          7]
1782,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_3403394800_00844_jpg.rf.5c0c88c583f2670f94baae5fb5881adf.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.41828],[          3],[          4]
1783,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00207_jpg.rf.e431c17c450a5d3990f740aebc9c9cd7.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.39003],[          6],[          6]
1784,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425005700_00197_jpg.rf.88277838f2a5680138fe9a9bbe00d2a9.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1785,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_SIS001491_00257_jpg.rf.2682c53f3b15845e0a16cff779d087f4.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.41792],[          6],[          6]
1786,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_425382600_00050_jpg.rf.bc5baa170778230432b612b07f474070.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2           2]
1787,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425501900_00017_jpg.rf.3aa4f32c0457ccdf62e25fee41f97c17.jpg,[          1],[          1],[          1],[          1],0.995,0.4974999999999999,[    0.69642],[          1],[          1]
1788,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_3403335000_01066_jpg.rf.286c53f7b6be336c065bd9578b9b963c.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.46864],[          9],[          9]
1789,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_424799300_00072_jpg.rf.7e6e34894080536d4be7bf6914c91a1b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1790,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425008500_00874_jpg.rf.9ee7dec3f71c320546f8a4f1cbc6f631.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.6467499999999999,[    0.66549     0.33073],[          1           9],[          1           9]
1791,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_3403395700_01033_jpg.rf.e580dea01d1e603c01c7001c7bf050c2.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.199,[    0.76825],[          4],[          4           8]
1792,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_4402851900_00001_jpg.rf.6c389721aba69ed6b154fe41d9ad142f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.77943     0.25272],[          1           9],[          9]
1793,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_4402724500_01243_jpg.rf.c05cf4141805e5dc51a827dc32e2d58f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          5           5]
1794,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_3436814000_00691_jpg.rf.63b4a8df37f07559993cd6ec2b6337b7.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.31249     0.26948],[          7           7],[          7]
1795,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425503600_00016_jpg.rf.277f290435f399628660988d047f9a9f.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          1]
1796,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_431854700_00287_jpg.rf.daa8a63c7c3d3c843ef93c6955936901.jpg,[          1],[    0.33333],[        0.5],[    0.38462],0.6666500000000002,0.3333250000000001,[    0.72307],[          3],[          3           3           3]
1797,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_425616500_00001_jpg.rf.dc3a5197b9fcdf7590cbb6b9c3e4ddf9.jpg,[          0           0],[          0           0],[          0           0],[          0           0],0.0,0.0,[],[],[          4           9]
1798,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_3402617100_00366_jpg.rf.30a0df88951183a42aa92f25aebb167b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
1799,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_4402270500_00003_jpg.rf.5d4436691803211d7fe644a0ec75b072.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.28474],[          9],[          0           0           0           0           0           0]
1800,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_425501900_00017_jpg.rf.3cd9f0f6e30f19b48af03d9167a20b18.jpg,[          1],[          1],[          1],[          1],0.995,0.8955,[    0.47064],[          4],[          4]
1801,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_4403801500_01282_jpg.rf.e5ce594df12bc36641710a36673e38ad.jpg,[          1],[          1],[          1],[          1],0.995,0.0995,[    0.33471],[          9],[          9]
1802,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_424992500_00514_jpg.rf.4bcd005586f4824d77e99ecdf3cd158c.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.2985,[    0.80652],[          8],[          8           6]
1803,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_01_425244400_00900_jpg.rf.95ed2a16b21bcdb90ad96c2d2de7ac0b.jpg,[          1     0.65514],[          1           1],[          1     0.79164],[          1     0.90475],0.995,0.34825,[    0.87205     0.42089     0.34764],[          1           9           9],[          1           9]
1804,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_04_425616200_00712_jpg.rf.9d36b85cb2a4229b295079ce982d70ba.jpg,[          1         0.5],[          1           1],[          1     0.66667],[          1     0.83333],0.995,0.44775,[    0.74061     0.31812     0.27002],[          1           9           9],[          1           9]
1805,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_4406772100_00404_jpg.rf.df5228ff5479591dfb47bdf37efa3904.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1806,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_425391700_00182_jpg.rf.8d9c32bc7c54e9f5a7bad9f51eed0d78.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3]
1807,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_4406645900_00485_jpg.rf.3f931a81014c8279d37f9ea48deb8064.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1808,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_4406645900_00346_jpg.rf.38e5a0361c7f36f7f10ce69be471fb48.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1809,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_3436813700_00273_jpg.rf.590d5374100e8d2ab0cdc424ee7ac241.jpg,[          1],[        0.5],[    0.66667],[    0.55556],0.75,0.45,[    0.74687],[          8],[          8           8]
1810,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_424799300_00040_jpg.rf.94f8a3367d737cc4b1987ad586f4295a.jpg,[          1],[          1],[          1],[          1],0.995,0.597,[    0.27602],[          8],[          8]
1811,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_03_425005700_01362_jpg.rf.74949d89686a0f7ed84a9279146d2e76.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.34825,[    0.76721     0.54662],[          4           9],[          4           9]
1812,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_4406743300_00039_jpg.rf.7c564852705a604f38f262d2e3cc0add.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.31121],[          6],[          6           6]
1813,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_4406743300_00412_jpg.rf.3551601da00aa41c40c41e786f95a3be.jpg,[    0.61057],[          1],[     0.7582],[    0.88687],0.995,0.199,[    0.39064     0.32606],[          6           6],[          6]
1814,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_4406645900_00145_jpg.rf.4be498b12ec5aa868fcba152d3b5925e.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1815,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_08_4406743300_00019_jpg.rf.cf4fdd5461b0cff15dc310d545af4fe7.jpg,[          1],[          1],[          1],[          1],0.995,0.2985,[    0.25487],[          6],[          6]
1816,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_436153600_00699_jpg.rf.dc59be1a097a3f785ebdc448aec0b005.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1817,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_02_4404580000_00041_jpg.rf.e612abb27ce62a99263fe0512619014c.jpg,[    0.89695],[          1],[    0.94568],[    0.97754],0.995,0.54725,[    0.51679     0.27259],[          8           8],[          8]
1818,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_425237000_00672_jpg.rf.2687f2ceca231f75cd7c2861880fb178.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
1819,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_07_3403335100_01063_jpg.rf.cde40191535d27746c7383bdca4ef3c9.jpg,[          1],[          1],[          1],[          1],0.995,0.199,[    0.46952],[          9],[          9]
1820,/Data4/student_zhihan_data/data/GC10-DET_BilateralBlur_120/test/images/img_06_3436814000_00681_jpg.rf.a4fd6ee098dc2e1fbf579cf253277cbb.jpg,[        0.5],[          1],[    0.66667],[    0.83333],0.4975,0.04975,[    0.37308     0.34685],[          7           7],[          7]
1821,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425637800_00890_jpg.rf.4e3226a45f7bf69e58918d8952b79b6b.jpg,[        0.5           0],[          1           0],[    0.66667           0],[    0.83333           0],0.24875,0.04975,[     0.4103     0.36207],[          1           1],[          1           9]
1822,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_03_425503100_00066_jpg.rf.c80d682dcb624742ec4e67f3dfc73544.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.40166],[          3],[          2]
1823,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_01_425008500_00677_jpg.rf.85e0f1a63299479dd07b5c5314f7beca.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.77638     0.25476],[          8           3],[          8]
1824,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_05_425608200_00814_jpg.rf.51da696c5976e986c5c492e99d2dd638.jpg,[          0           1],[          0           1],[          0           1],[          0           1],0.4975,0.04975,[    0.52442      0.3221],[          1           9],[          1           9]
1825,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_01_425005700_00442_jpg.rf.ef12f267a48c4fae4160ff0ff6c1cd07.jpg,[    0.48444],[          1],[    0.65269],[    0.82451],0.995,0.4974999999999999,[    0.38655     0.34496     0.25263],[          6           6           6],[          6]
1826,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_02_3436789500_00005_jpg.rf.85f310f1107d6db92898a8766345b99e.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.60547     0.58355      0.5634     0.51626     0.31061      0.2557],[          3           3           3           3           0           0],[          0           0]
1827,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_03_4401440300_00347_jpg.rf.ff9406713a4ed5507b002d4ce5f72e52.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
1828,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_06_425614600_00411_jpg.rf.0ca4276f5b7c9adc24a31de9d096a32b.jpg,[    0.33333],[          1],[        0.5],[    0.71429],0.4975,0.2487499999999999,[    0.45935     0.39264     0.37985],[          7           7           7],[          7]
1829,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_07_4404374100_01265_jpg.rf.7c0ea7dc6275568c84f63ffd923f5c66.jpg,[          1],[          1],[          1],[          1],0.995,0.6965,[    0.25611],[          7],[          7]
1830,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425007500_01452_jpg.rf.a6354954b51ef244ccef3d9462ffe717.jpg,[          1           0],[          1           0],[          1           0],[          1           0],0.4975,0.04975,[    0.44769     0.43156     0.33026],[          9           1           9],[          1           9]
1831,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425508200_00024_jpg.rf.e7b2ff05772bc1c560893f689919a53b.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          2]
1832,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_4406743300_00468_jpg.rf.3298d91af6c8c83868684ff0feb87c36.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.40528     0.31269],[          6           6],[          6]
1833,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_07_4406645900_00730_jpg.rf.68f3b77d92761bf22a8e39c9837cbacd.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          6]
1834,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_03_4403715000_00003_jpg.rf.8fd599665109faa6025da5f5d7de01b0.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.41802],[          8],[          5]
1835,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425391700_00089_jpg.rf.c8fe702a294d891b9cb8143305d79e74.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.45512     0.44768     0.43244     0.40844      0.2598],[          1           1           1           1           1],[          3]
1836,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_02_3436813700_00788_jpg.rf.33ac3428ca0da097f8ec6f666d2caf28.jpg,[    0.78774],[          1],[    0.88127],[    0.94886],0.995,0.4974999999999999,[    0.37727     0.25727],[          8           8],[          8]
1837,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425391700_00198_jpg.rf.79baed4ea8e426615cf676e94acf6292.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3           3]
1838,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_08_425637500_00653_jpg.rf.269078f5716d0f1c7eb7259f891ec266.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.398,[    0.68633     0.29135],[          1           9],[          1           9]
1839,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_05_425505500_00053_jpg.rf.bcd8bcf9d6074b0fab4f2b095510420f.jpg,[    0.48307           0],[          1           0],[    0.65145           0],[    0.82371           0],0.4975,0.223875,[    0.77616     0.73977     0.60151     0.56021     0.29494     0.28545],[          1           1           1           1           1           1],[          1           9]
1840,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_03_425391000_00491_jpg.rf.f28eeb3c2ee29652d34f681582fdf627.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          3]
1841,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_06_3403398500_01173_jpg.rf.3de8052bffb9ec5bcee37699641630ec.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          4]
1842,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_06_4406562900_00002_jpg.rf.bda7ab14f0be7131f2b4d3a02af2c1df.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[    0.42158],[          6],[          8]
1843,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_01_425005700_00406_jpg.rf.3d18020876f46e3b235c9c2b79c7c0a6.jpg,[          1],[          1],[          1],[          1],0.995,0.398,[    0.36082],[          6],[          6]
1844,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_06_4406645900_00001_jpg.rf.fef25d6e5e72505390955126bb6c5844.jpg,[          1           1],[          1           1],[          1           1],[          1           1],0.995,0.2985,[    0.39675     0.39636],[          4           9],[          9           4]
1845,/Data4/student_zhihan_data/data/GC10-DET_Transform_Scale_0.15:0.2/test/images/img_03_424992300_00206_jpg.rf.db57f94ddc87cd8c8d31d86134bfe8b5.jpg,[          0],[          0],[          0],[          0],0.0,0.0,[],[],[          8]
